FirstName,LastName,Date Of Birth,Height (cm), Age
GBUUFWYX,AOERTGBU,2/21/1961,153.3292008,62
AIYOCAOI,XUGDAICP,2/22/1961,177.0168246,62
KQXYOTAJ,FNGGQJAD,2/23/1961,122.3043207,62
LUTUHBKJ,PLBSQTKT,2/24/1961,157.2262561,62
LWYWFUBQ,AJDBVPGY,2/25/1961,171.2492983,62
XBIUDFSN,CVHWJVIF,2/26/1961,107.2034783,62
DGORRMAF,PLJSMEES,2/27/1961,123.2049958,62
ENOLJISE,PYRVDFQD,2/28/1961,136.679019,62
SMWVGHFE,VIJIAVOB,3/1/1961,188.0376096,62
QXPHSLRP,VAFQNLUK,3/2/1961,173.6309074,62
JUEHIJVW,CVRQLCOG,3/3/1961,145.9512686,62
NAJFEENM,ICWCMJLX,3/4/1961,198.1153687,62
MTOFTQFH,OLTXTLND,3/5/1961,112.460351,62
SDMHVGES,KVRBVSOG,3/6/1961,187.2742482,62
WUNCWDLS,VVKYHLNR,3/7/1961,163.61113,62
QCYXDXNW,WYDOUPDR,3/8/1961,117.0594588,62
GAMKDGJG,AXYEFSXT,3/9/1961,181.346434,62
RSDPJQDG,RDCFJHXF,3/10/1961,129.086265,62
GFGVSWJO,LMGPVPDN,3/11/1961,119.6297879,62
RVFNIOJM,JTCGDPOG,3/12/1961,196.1962616,62
FBGEBNQL,IXHPBRXJ,3/13/1961,120.0721838,62
HUSBPIRU,FQSRNVWY,3/14/1961,139.5401799,62
IVISDRMT,AIKCVNIU,3/15/1961,130.3983651,62
XVVXQQDH,DGCHOSNB,3/16/1961,154.658674,62
QIRJUGYT,YRULNRVE,3/17/1961,142.7584432,62
DYIXJYLF,KYOFKIYA,3/18/1961,121.7446687,62
AVROGIAU,DXMTOOAE,3/19/1961,183.7821219,62
QKSXSRKC,NEMVCCPG,3/20/1961,194.5006888,62
ODTILVUP,IXUXGWIC,3/21/1961,171.5583167,62
BYSBMBDS,JJGDVPKL,3/22/1961,165.7134783,62
COFQGHCR,SDBLTKRS,3/23/1961,197.5002545,62
KXAVOIUT,KJVOBCYT,3/24/1961,192.9387737,62
CTOESNED,GMQQUQIH,3/25/1961,151.2112325,62
OUQEBGUR,IMQXRSRW,3/26/1961,178.9153453,62
RHVPTBLM,GUQTTPVC,3/27/1961,125.4474167,62
OIQMWRJM,JQRJKJLW,3/28/1961,180.9738931,62
RJTGTKTL,QNONBMFH,3/29/1961,149.5686532,62
RELAPQNL,YDMFUPQL,3/30/1961,157.8284621,62
TPLXTGDL,RINCXXYL,3/31/1961,119.7428724,62
LLHOQCHO,NXWVRBYP,4/1/1961,179.3354274,62
PXEQOSSN,VIXLSFWN,4/2/1961,157.819709,62
YERPKMCC,DBOLSKWA,4/3/1961,157.9354193,62
LGVHCVYR,HDSUDKCK,4/4/1961,174.4181965,62
TYITCKAY,NUXRXPEW,4/5/1961,129.1706379,62
QJIJLGMG,PXLDQWFU,4/6/1961,178.846577,62
SGJQVMVC,GOKDHQFX,4/7/1961,144.8077138,62
DBDOSOGM,ETRTQDYW,4/8/1961,199.4552634,62
RGCKWJWX,RYARYPBP,4/9/1961,195.0542952,62
KPEJIHYP,GSCRDXDI,4/10/1961,164.958988,62
NCMGYOWV,ESAUFBKP,4/11/1961,118.9381926,62
XXUNHLRA,UANCAAED,4/12/1961,168.2142647,62
QFROQYBX,KREUHYVQ,4/13/1961,158.0707081,62
UPETFUHD,KRROJGCJ,4/14/1961,129.5217525,62
GEEUJAHV,GHDVNYSI,4/15/1961,117.6132132,62
JNVSAWGF,ILQGCRBT,4/16/1961,190.5442457,62
QBJUSQQM,GFVHCTPX,4/17/1961,112.5573796,62
RCXKFWOP,GMPMARWJ,4/18/1961,110.3819058,62
WYKGTNWX,RWEWGNDR,4/19/1961,127.6111631,62
EWIJAQAS,GUMRFNTO,4/20/1961,124.1245341,62
LILELGVD,OODFTKEG,4/21/1961,152.9377185,62
UPDKHOFR,JYIAWODL,4/22/1961,190.6568494,62
QSIXUMAD,UANQMYLC,4/23/1961,195.1566082,62
HFMWLFWU,YGMVCFMO,4/24/1961,158.2044161,62
IIRYCRFW,FQYDWDJJ,4/25/1961,183.7915063,62
BHWOILVX,DIGGRSCC,4/26/1961,158.7543088,62
IDULGCAJ,ERIVQRUX,4/27/1961,199.5010428,62
WWGSETAC,VYMNHDSH,4/28/1961,168.4615394,62
QNGLAFHY,DBGYKIPX,4/29/1961,165.7121589,62
ITXPHANA,ATGHIMFV,4/30/1961,128.7875336,62
JDQFWAGV,NWHBBUGU,5/1/1961,128.579257,62
DOFSGLKV,TWXCMJVK,5/2/1961,154.3781186,62
DRHJJBTN,ENCTPDXN,5/3/1961,146.7373556,62
FDXTTOHT,LCOFUODY,5/4/1961,193.0394854,62
GQEHCWYW,JKDLYFJT,5/5/1961,169.5719152,62
FLPLSXMI,BVYYYYGW,5/6/1961,163.3991854,62
TPGURMIB,FMGXXHCI,5/7/1961,131.9403811,62
HBIMVGVV,BRXAWJJM,5/8/1961,164.8799974,62
QVFMDFQI,RXDWCPAW,5/9/1961,118.8729333,62
SEIVLMAP,ACAJSFGD,5/10/1961,100.6022187,62
NAEMRNTR,JUUPYLHQ,5/11/1961,156.5268716,62
BKRNSNKP,LEQOPTJY,5/12/1961,190.8529715,62
PKOCFGHL,JKOHGPXQ,5/13/1961,138.3554157,62
VKTEARFQ,TRRFXGFR,5/14/1961,161.1161273,62
BAFBYWWI,LCXNBVLH,5/15/1961,103.4757412,62
GHAMLDOJ,VEKLFVDL,5/16/1961,115.122286,62
CXMCVCBT,GICJMEYB,5/17/1961,133.2596754,62
IDXUOOEN,QKVYKBWY,5/18/1961,130.858718,62
WOHTDLBQ,CKESEWXS,5/19/1961,181.6461654,62
KUSCCFOW,CKGLAXOK,5/20/1961,101.5026496,62
NLGTRBEC,XCNWLVGI,5/21/1961,145.1593017,62
OUIIDWEF,FMSDJMWR,5/22/1961,184.4825553,62
CIECOSUO,PSYJRIFV,5/23/1961,116.3363268,62
GMHNJHHW,OAFJLWCO,5/24/1961,134.7384449,62
UAGWOSBX,QCSLWRHF,5/25/1961,172.5705002,62
TCIGMAOV,JHACLBBL,5/26/1961,114.9523385,62
HGWATSNI,RAUTTCYY,5/27/1961,154.6170629,62
WAEFHDFG,DCXXXXBD,5/28/1961,151.2812029,62
IXNINNPK,KXVWUDWJ,5/29/1961,180.7040897,62
GTXCSAOB,NIQTLAXS,5/30/1961,113.0120903,62
OCAICJOM,JIGUPKPI,5/31/1961,163.5068291,62
ULEBYEXJ,DQIFNFFH,6/1/1961,193.2923289,62
NHNECPOF,RLYVMLVB,6/2/1961,148.3156237,62
OCODXIVM,IRSVNSRT,6/3/1961,107.637696,62
QGMCWOKL,XLJULDHG,6/4/1961,113.1254081,62
SGYQHNJA,AEJMRXXY,6/5/1961,150.806119,62
DJNHEFIC,RPECBICI,6/6/1961,198.9827151,62
KMQAVLKE,IRKMNRKB,6/7/1961,110.9689063,62
DVGKQGYR,GJLHQWID,6/8/1961,140.5044318,62
VHGBASQF,NFYHBNIQ,6/9/1961,173.8236036,62
CVOWKCKJ,KNCTUHID,6/10/1961,140.9357744,62
SJGIKGSP,ESBLAYFM,6/11/1961,198.4270097,62
WSQJUUHT,JFLSWGPO,6/12/1961,128.9373578,62
LAHYYKEO,ACTIPNSI,6/13/1961,120.8717571,62
CTUWMTAY,DVGUBWOT,6/14/1961,196.7756692,62
CJAAONOO,ENOCBVWL,6/15/1961,114.4354696,62
MTHHPBUA,ETUGPYTI,6/16/1961,144.3346517,62
TBHFUCDT,RFQFTARQ,6/17/1961,120.7479144,62
FBPCELMH,YEBKGUBA,6/18/1961,167.2830891,62
SLJSHQQX,FTKBXWWH,6/19/1961,117.7639198,62
YDFGVEEY,PLBFJCLW,6/20/1961,180.9169286,62
VHKSBIWK,OEDILBFM,6/21/1961,100.6696159,62
GBULDFNF,FLNHRREN,6/22/1961,161.2693401,62
TKYEGQMH,URNXPUFY,6/23/1961,172.0623471,62
PBHHETQF,BMOYJURD,6/24/1961,165.8265937,62
JHBAYELS,ACPXFJGD,6/25/1961,142.4240191,62
UKMFLXRP,OQQDEJNH,6/26/1961,122.6111161,62
YUVIHLNC,ANFGSGGI,6/27/1961,141.0355095,62
ABBMADBK,NTWMLVKD,6/28/1961,193.3889035,62
VRMPHPBL,YUTXXXTT,6/29/1961,142.9581724,62
VKOBAXFG,UETEDCNL,6/30/1961,137.1782539,62
MGHQXGUA,NFYKMLOV,7/1/1961,112.1834925,62
NDYYSHOH,BFRKDOUB,7/2/1961,190.1176434,62
GFODBJEP,XWOHXKHV,7/3/1961,125.7043668,62
GTQAALKF,WKWMIHGX,7/4/1961,160.8516241,62
XTXXTDNW,TUGEQWPP,7/5/1961,169.6379722,62
IDKDSSOO,FGBQRELB,7/6/1961,165.592931,62
KSHDHYSD,PUHLETIS,7/7/1961,172.4272087,62
QBNUXACE,OIIGCSVM,7/8/1961,104.3179671,62
TDDNCFCC,LHTYUEUM,7/9/1961,103.8104949,62
PNNSFRCI,MCUXOMKU,7/10/1961,157.7553707,62
KACJBDUO,HKOYKLQL,7/11/1961,159.8729285,62
BKISBBAE,NKLVXWWV,7/12/1961,166.9406162,62
EYCQDSFQ,UWGUXNHH,7/13/1961,173.8231107,62
DGACSOIK,XNKAXYTY,7/14/1961,112.5031281,62
TVOMKXNK,WBYSNMOX,7/15/1961,110.1419996,62
KAFMTSGN,GAKHRFOI,7/16/1961,121.9789558,62
NGMLLKBR,TORGODLV,7/17/1961,193.3522415,62
PYLBBPBO,XFGHFQQW,7/18/1961,188.2866643,62
YKNGIOYW,OQUIQSEX,7/19/1961,199.8463373,62
URMKYFHH,XFAXGEKP,7/20/1961,182.0842739,62
LQVFNJNR,TDQAYFUI,7/21/1961,131.4951267,62
ULORAYAB,SKCCGTNC,7/22/1961,137.5543927,62
MBWSALFR,CCIGUXQW,7/23/1961,153.5120148,62
EYTWXOYA,OPEBYHEH,7/24/1961,140.1024875,62
AGFYQWPX,HPSNWOTW,7/25/1961,132.2518079,62
GJKAYUVG,JNDRGOSE,7/26/1961,133.678265,62
XCEHVJRS,RPUXQXQV,7/27/1961,128.2463703,62
VPKIXJSL,VBQGKYUH,7/28/1961,123.680396,62
WYJUJYOT,THFLAFTD,7/29/1961,162.9326399,62
NUROLEEE,JDTJUOVA,7/30/1961,140.2680861,62
XKOONYXY,MOGQIHRA,7/31/1961,151.6284764,62
NDKPTADT,IURRPOSU,8/1/1961,120.4453464,62
JFTOGCKT,BFKVEXSV,8/2/1961,158.2246089,62
RIJPBVLP,QIQRCFYL,8/3/1961,103.810528,62
YJCQGBIP,YLSUJNIR,8/4/1961,158.0709591,62
TTYQXCSH,DYDCPKSJ,8/5/1961,100.6236668,62
PTQAXSFJ,AMHQMXTD,8/6/1961,164.9068232,62
HJSJHNCY,YEUTXVCF,8/7/1961,160.0726847,62
MRERHSRM,TSRSKSLD,8/8/1961,198.6522756,62
HGVIBKNS,HCLDRSCV,8/9/1961,110.4207853,62
TFATNWPY,XDXKEFXL,8/10/1961,156.1878857,62
XITIRWRK,KMDJOODL,8/11/1961,118.8882974,62
PJXBPOXC,RKRJHRWL,8/12/1961,190.3581478,62
QSDFIAUJ,XGHFGMSI,8/13/1961,157.4676947,62
NSURUHXS,LPOREUUW,8/14/1961,198.4196777,62
DQSSIQJN,QQHCHEBQ,8/15/1961,141.1631292,62
WCBWMYGR,SFDJRFHF,8/16/1961,126.3231483,62
PBBLXRST,GQMCBLKH,8/17/1961,164.2383754,62
KRMFMAMJ,PSNERBJJ,8/18/1961,186.3595607,62
BWNBMVVN,XWVHBESW,8/19/1961,160.2454024,62
BVYGGNET,BQUDSYLB,8/20/1961,162.2188993,62
EQAKSOCS,IWVFWJGE,8/21/1961,164.3546372,62
TITODABH,PROQEJWH,8/22/1961,159.8613243,62
QHPITQBV,MMANWMMO,8/23/1961,127.2516799,62
DOWJDTPY,YXJKQDYC,8/24/1961,161.3964006,62
BXJODPRV,IWGPHDSM,8/25/1961,107.705073,62
NATCKBMD,APHNNMQF,8/26/1961,167.191148,62
GNNSKTLX,LGIFHXTN,8/27/1961,162.7046168,62
WXQALDHY,IAMVRPUE,8/28/1961,139.8763528,62
POOANHFT,DXCSFKDO,8/29/1961,186.7695608,62
VQTGBSTH,XWSVAJBG,8/30/1961,116.2887852,62
CSQHXGRM,DYBGTBNG,8/31/1961,125.1680334,62
OXAPBXUX,AYIUDTAK,9/1/1961,179.6410937,62
IGUGYHJN,WRVRVFIN,9/2/1961,181.2157281,62
ARIIBEEC,IKCOPOSC,9/3/1961,158.1964854,62
GMGIUKUR,LDAWQHFN,9/4/1961,133.1569788,62
SVBSKJTX,OXUWKQKH,9/5/1961,165.3905131,62
BBANATSY,UKLHAYKN,9/6/1961,139.9074788,62
APKUPNUJ,MPAVFGTW,9/7/1961,147.1109593,62
FDTPGLNL,TTJIDYIB,9/8/1961,199.4828075,62
WLHHEHNH,SOPGAJDG,9/9/1961,141.1622678,62
RGWXEFJI,VQVIGPOB,9/10/1961,140.8229479,62
XVOOQLVH,OUCJTLRT,9/11/1961,185.4133725,62
RVPICTOX,OFAPECGO,9/12/1961,118.0784321,62
YBKTQCJX,JROYJBSH,9/13/1961,100.1561,62
XEYJRINF,YAHIFTQL,9/14/1961,104.0954926,62
PBDGBGHI,YLQMNNTI,9/15/1961,163.9946945,62
LPNQRFAC,VHPVWORW,9/16/1961,113.8613087,62
CRRGUKKC,IOQFSVLH,9/17/1961,150.0741478,62
WVCOOTKK,SMYQYJAD,9/18/1961,197.1205081,62
FSMNTJOF,SLYYXTLS,9/19/1961,181.9684784,62
YTUHDCSJ,NJBKXODW,9/20/1961,107.3713818,62
ALJXJRYV,RIRRGVOV,9/21/1961,153.2931976,62
UDMKMKPP,MGTIYWTF,9/22/1961,105.8240266,62
TUABDHLK,WROQILHC,9/23/1961,195.077764,62
UNXONPGO,NNKHOWNM,9/24/1961,129.9850067,62
DUGNBOFW,RMSFNNHS,9/25/1961,171.7482892,62
FLOILGGW,ROXTALCV,9/26/1961,135.5173818,62
KJTIFNXF,MPMPBPHJ,9/27/1961,176.802561,62
SQFTTQAF,IAQGACYV,9/28/1961,180.1877177,62
EXMOBUDQ,HHQBLQPM,9/29/1961,165.0519326,62
JWFPFACW,XJAKJALB,9/30/1961,114.8632794,62
VIPHEUMH,CQNFVGRV,10/1/1961,179.1542315,62
WGNHEBQQ,NRJMCNKA,10/2/1961,180.9274469,62
SWOIEVRR,SAPFDAMW,10/3/1961,167.5969292,62
JQBMRGNL,SCKIPQNH,10/4/1961,193.171777,62
SRGEVIPS,ELKOCKUG,10/5/1961,148.2366207,62
KBTYWLMA,RLTAAOAS,10/6/1961,192.9875607,62
QBDFSENA,SWEQWVQP,10/7/1961,181.3505301,62
OOWCCUIV,TGVIGSSE,10/8/1961,148.470412,62
HFAPLJOX,RAYMRBVP,10/9/1961,181.3527838,62
AGRBXOBQ,GGOSPINP,10/10/1961,196.8677807,62
VFPCBAXD,QRIJKFUI,10/11/1961,177.7317458,62
GRKXCWLE,RSBUMSPP,10/12/1961,180.2910394,62
DNUJNMKK,FTTFHIPT,10/13/1961,186.1873392,62
EMDDFHOR,JOAAPOJC,10/14/1961,196.3342112,62
JIBJWNWA,CLAKORWW,10/15/1961,164.0817941,62
LBKNYAPR,NQEJUIUP,10/16/1961,114.7969115,62
ASOSYBJJ,DCSBPLOL,10/17/1961,148.9449444,62
KIRVQMII,VIYNLGOB,10/18/1961,117.2562305,62
PIGGMJND,YLTGUUBS,10/19/1961,199.7874926,62
KSJPRJFX,DSYDLNTK,10/20/1961,116.4911546,62
OVNCGLOV,RGIVBBGH,10/21/1961,168.8464916,62
SLNRIEVL,GEWNHYGT,10/22/1961,141.6297103,62
RUXJOBTU,NWOSEMWO,10/23/1961,100.8796339,62
NOULWXNI,IUWGJYIP,10/24/1961,114.9776561,62
SENFBGME,XLPJKIWU,10/25/1961,132.9205649,62
ITIKCNKX,WHOGQDSN,10/26/1961,136.893817,62
WYADWFNI,IXKMGLXR,10/27/1961,144.8048057,62
VBUYPOHB,TVOMGVAF,10/28/1961,141.96171,62
YBLULSJN,TMFWFWFH,10/29/1961,143.5914971,62
HOOJEFNC,RYCGOXNO,10/30/1961,146.2946627,62
MQUKUHCV,CCCPHIVP,10/31/1961,186.1005203,62
YEFFQYPW,BPJWEFPG,11/1/1961,169.1536361,62
PWSTMTOO,IGXHQYXE,11/2/1961,149.1528702,62
GNQNUOJQ,IPSVTXTR,11/3/1961,128.6152896,62
UCXKGFRS,FBJYUBHK,11/4/1961,119.7225956,62
UOJPCUNL,YGQUCXAX,11/5/1961,104.540776,62
GCEUYTSD,KVIFEWXR,11/6/1961,175.1864029,62
KHTFMVWK,TGRTTCJP,11/7/1961,137.4337115,62
PTCGTKAR,IONVSODL,11/8/1961,184.2236328,62
DSEXINOV,BOQKPHRJ,11/9/1961,104.1863876,62
DCOSYRLS,LFDSUYQG,11/10/1961,163.1125359,62
JMBLASNP,GTNVSJCN,11/11/1961,176.6949492,62
OAUXPDEL,OGNLULMS,11/12/1961,115.0556588,62
YQAHINQI,EKCIBJKA,11/13/1961,183.7494271,62
JFLFNURJ,XXGSXLFF,11/14/1961,131.4299426,62
RVPYYDVC,VQKTFNYI,11/15/1961,155.8954598,62
LTDIHLNS,LICEDDFB,11/16/1961,113.3973,62
CRMDCCWA,ITPQHAYG,11/17/1961,197.7349317,62
UXTBBOIM,JRRLWGDI,11/18/1961,158.0148856,62
BIELMEAH,WLFUQCQK,11/19/1961,136.6884243,62
CEIFXVFN,WNPURFLP,11/20/1961,165.3331051,62
QXNQUHYX,JDNNJOWW,11/21/1961,149.1627586,62
WUUNOJWE,WHGYNINR,11/22/1961,138.0302855,62
QPHIXNIU,PAAEFYKG,11/23/1961,163.2346593,62
IIFRLPFE,LXRVVEXY,11/24/1961,139.8384203,62
DEJAJJDX,PUYCQUNW,11/25/1961,175.5504884,62
QHWTTJGT,KCHRVRVP,11/26/1961,162.346824,62
RYIUBDCI,NSJISUYW,11/27/1961,172.6957895,62
GPSDXLJB,JSORTXHV,11/28/1961,111.7559864,62
GMDTWGHG,GIGCNPMC,11/29/1961,131.2191988,62
HVABQWON,URPXEQVG,11/30/1961,129.951832,62
KSSAFYUC,FYFQDFFO,12/1/1961,100.852837,62
PXWLPPGY,TWACKYJE,12/2/1961,170.4461202,62
LOFLWAYB,ISKYRSRP,12/3/1961,113.4926535,62
FFQSQTQN,IQHADDOU,12/4/1961,144.5363407,62
NKKQDDNV,GXLBRHKK,12/5/1961,167.9346928,62
QYVPNNSD,FYGFCQGM,12/6/1961,100.134145,62
QNBLHGRI,XWNNUXUL,12/7/1961,139.1789249,62
JNNADFBC,XTGHIWTH,12/8/1961,177.12345,62
MVFOAYFL,QIVUJEDG,12/9/1961,161.2216196,62
MGPTHLFD,GHOERNAT,12/10/1961,149.1584101,62
RGTOSNGK,UADKSYDS,12/11/1961,109.1576561,62
LIPCXRWK,UPKDLUJM,12/12/1961,152.0777008,62
FCPCXJRG,VBACKSGS,12/13/1961,112.7271937,62
CMXIDOPG,FJMJAOOS,12/14/1961,197.9690131,62
DFWLNWDC,FBOJEGUW,12/15/1961,104.3969156,62
JYLAVYIO,CXCOIOVA,12/16/1961,127.9655631,62
PBVMWHXS,QHEQSRUR,12/17/1961,135.3973158,62
KMCPFCJN,WVPUJCMJ,12/18/1961,198.0969002,62
HPVSMLXF,TQJYLNLT,12/19/1961,110.8622146,62
TXASDBCD,YEBXJRYT,12/20/1961,111.5625077,62
ORWRAPHJ,VLFKSJNW,12/21/1961,163.7652876,62
NOAOFEUH,ETHIRLBN,12/22/1961,118.1257346,62
XAOPLYQH,CBNHTSQX,12/23/1961,140.2080884,62
OGBLGBYN,GEHVTBCX,12/24/1961,147.1716805,62
OWCYAMQU,QNWLNAMF,12/25/1961,197.6122948,62
TXDFYYBA,QJSAAEQE,12/26/1961,132.0475781,62
HLVRVHRS,NJLIWAOG,12/27/1961,118.9800581,62
MHAFGUBQ,QXHLGAID,12/28/1961,196.2965437,62
HMTFUKOS,BRDAEYUP,12/29/1961,152.517391,62
QCCLCBSW,JWEMKMGV,12/30/1961,186.4117675,62
PFGFJAXO,VBWICHIC,12/31/1961,179.7871791,62
PTPYCAQF,KEYXUVIG,1/1/1962,154.5578539,61
LSUCHHXU,CWAHUCTL,1/2/1962,196.7069909,61
TADKWAEK,KTVFIUGQ,1/3/1962,196.7218363,61
UHMAAMAO,XYQDRHJU,1/4/1962,198.3395133,61
VJTHPUMK,ONDBCVEE,1/5/1962,192.3229007,61
DFRGKTWQ,FNYCVVFX,1/6/1962,130.757405,61
YVJBAJFK,CDEEQAJH,1/7/1962,168.2883238,61
PJOXKEOL,EGCVPMWM,1/8/1962,195.0020174,61
RIFUAMEQ,NIKELHSD,1/9/1962,151.6765472,61
TXEIOOFO,EBIIXALN,1/10/1962,101.0146226,61
KVSFYTIA,QJJBPILY,1/11/1962,173.1660385,61
YOVGYSYR,VEIXCNHS,1/12/1962,151.8587931,61
DUYVUSUM,YNGTMNFI,1/13/1962,104.7480318,61
NMWCNGGE,FSIXJLJF,1/14/1962,197.0729226,61
YTNXUQCK,GECTKRQU,1/15/1962,152.619607,61
KOKIHWBV,CRMCDUXI,1/16/1962,141.0555746,61
YWTGKACB,KVOCYPNA,1/17/1962,191.4070792,61
USVKSUVN,IDRAQAPO,1/18/1962,187.4821817,61
QBDTHPKR,GNEIVQAT,1/19/1962,105.9347803,61
IVMVBAML,XIWAGVJQ,1/20/1962,180.2931455,61
LKBKASNI,QIJPRMPL,1/21/1962,184.7146311,61
PTSQYXEQ,PKBPXOEM,1/22/1962,188.9981241,61
YPHRQMNH,DUYIAHWX,1/23/1962,157.5022029,61
QMXVORDJ,WRUABBBF,1/24/1962,121.487137,61
TANVNIQC,OESULXAM,1/25/1962,177.3661908,61
YGQXBXPH,XBTASQCW,1/26/1962,166.3037228,61
XTDVFAHE,TIPFBWXQ,1/27/1962,145.9771589,61
MHAXPHLG,IQMLMBLV,1/28/1962,126.1092689,61
LSOOTUOB,RYHMDNFI,1/29/1962,194.6151498,61
JBYINXUD,BURVMQAJ,1/30/1962,189.2631987,61
HJHIVYIP,YDRNSCXW,1/31/1962,159.620468,61
KXDDKOWL,GJFRBKWC,2/1/1962,187.1109201,61
GQIOQEBA,CXEVEUQK,2/2/1962,102.4572473,61
DALSSVVW,SJBGXCTI,2/3/1962,103.2693592,61
SMGJPTXM,MKTNEPUF,2/4/1962,187.464364,61
DNEVLSVW,VCMJXNXP,2/5/1962,136.5022081,61
UQKLBACQ,MTNUMWKD,2/6/1962,170.3065766,61
AFILPTJU,HBUTVBIL,2/7/1962,162.0512005,61
RHJEWLIT,RCQSXTVH,2/8/1962,134.2914857,61
HQDITOXE,HGFGJMLK,2/9/1962,173.4498028,61
LRCVOBHQ,WOYODVPI,2/10/1962,177.0014307,61
OKWSQVPT,HMBYMCEG,2/11/1962,154.0219102,61
BFEBSVYK,GVSULLGR,2/12/1962,119.799309,61
NYUUTUXN,VAYALEDI,2/13/1962,101.2395372,61
AXGHURAA,QRMKKTFN,2/14/1962,148.4460804,61
XYQVAIQE,KUFVVRUY,2/15/1962,117.8247254,61
RHVRVTYJ,CGAHOJUV,2/16/1962,104.4318077,61
FNUBQSCO,TKJPWBDW,2/17/1962,175.5296052,61
RVTHQXDC,PSNPMWKU,2/18/1962,196.6654432,61
ULEQFWKF,CKPWVSPE,2/19/1962,166.4868645,61
XUHVSQWB,UGJFSWEG,2/20/1962,102.6843141,61
NBYMIXCE,KPDUUKPG,2/21/1962,177.2824657,61
LAHDXASQ,YABRLPFF,2/22/1962,159.5084655,61
KXRXLCUI,CRSSFXPM,2/23/1962,141.6107133,61
CCXFBQFX,CEGQDBYY,2/24/1962,161.242343,61
LRITIRVO,RIXOWDCT,2/25/1962,116.3542021,61
HUQJCMQX,YXBIPVUC,2/26/1962,136.354107,61
CRVSEUEG,KWBWSQXC,2/27/1962,153.3459584,61
MEXWHIQG,YELYRKVE,2/28/1962,128.0389955,61
YLLEQJGU,VGIEELDP,3/1/1962,147.1410539,61
TWRVWJYD,VSYEGHSC,3/2/1962,123.2640938,61
NNFYLDPP,VSSXPOBS,3/3/1962,149.0081929,61
IJITNQNN,KDUPCAWG,3/4/1962,117.4911612,61
IDRPBHOM,RTGUKMEM,3/5/1962,117.8370468,61
ONLKMXKJ,NKUIUCMN,3/6/1962,144.8005557,61
TGDBRYME,OBYQOAIY,3/7/1962,151.466813,61
YURLATKX,WNOEYMYO,3/8/1962,176.9969041,61
EUAJALCH,GOTLDQLH,3/9/1962,131.7026564,61
MWYQUBSC,EAPPIUGK,3/10/1962,111.732944,61
ULKIOWKT,XEUJAPKA,3/11/1962,166.2349196,61
AFPKYJPE,PUQQGNAS,3/12/1962,155.1883818,61
PXURRJAN,RPPVSJRL,3/13/1962,193.2675085,61
KMQHXPAV,WSEGHFDJ,3/14/1962,184.1941974,61
PUMFMYRE,SFBTXRMV,3/15/1962,149.2843875,61
TXPYEMYJ,JAKIHHJC,3/16/1962,174.6402988,61
YJVXYIPK,EVTOFBMN,3/17/1962,191.214264,61
XVOQXTEI,JFQXSBCR,3/18/1962,108.2808912,61
OGDMHOVA,BIUJTIFB,3/19/1962,125.1177304,61
LLWWXJJP,SCOQTEUD,3/20/1962,188.5441201,61
YTXAEYNO,SRTFLSVG,3/21/1962,119.6826572,61
KCWRCOOY,VTHEGDUX,3/22/1962,157.1725085,61
FJDRLOSA,JATYFXVW,3/23/1962,174.1411655,61
NLJUOCXK,BQIDMPBD,3/24/1962,199.7149792,61
WWJGHDXL,XCEUWEIT,3/25/1962,167.6220912,61
CCIWEHTE,QMXVPKOA,3/26/1962,148.0061885,61
WYAYISXM,PPWVRCIE,3/27/1962,148.100018,61
DYHUKXPJ,SYLYDLRY,3/28/1962,113.3845206,61
ONLNPDON,XGTBLTGR,3/29/1962,199.2870243,61
EBEGDVHC,CKYWMMBJ,3/30/1962,156.6820906,61
XMDYGSQL,JXAQHHOV,3/31/1962,131.8157646,61
YBHKEFAR,MGEROQTS,4/1/1962,113.0666036,61
JJQYPGEM,PRHKTPAN,4/2/1962,144.672598,61
OLUIBKFA,VKUPUPRS,4/3/1962,167.0727498,61
GWJTCKVP,DQLCNXXF,4/4/1962,108.8859527,61
DDUDRTMA,MMPLLIDD,4/5/1962,182.0960222,61
CUJNEXOC,GBMLRMEI,4/6/1962,104.921388,61
WJQWRKKE,RTWILUTU,4/7/1962,130.8041314,61
NQWTCHUU,LQLAIXBS,4/8/1962,187.3287573,61
UUSLSHEL,PGDVXGAR,4/9/1962,103.4574258,61
ICINCTJA,MWKFUXQF,4/10/1962,161.6844741,61
LEKRUYWT,BNTATXIN,4/11/1962,167.6176793,61
NNCFLHGG,AWVRKEAT,4/12/1962,145.6682842,61
JJTXLOBS,FYKOKSAG,4/13/1962,102.9748769,61
KRWYCSHY,DPEBFAFS,4/14/1962,133.8638498,61
DSKNFWEO,IRVSYJGE,4/15/1962,144.1898344,61
RPAQTFDG,CFRYNAPE,4/16/1962,130.2426505,61
NDKXCYQK,AOREMCUE,4/17/1962,183.6550612,61
AGGFYXNF,XMKUMGRE,4/18/1962,133.225497,61
FYCWOVUV,AKDNIWSC,4/19/1962,107.8377162,61
KOBALFUW,HDYXPFWJ,4/20/1962,150.3342779,61
GCFRYNDL,AOLDNUSJ,4/21/1962,148.3769825,61
BLOEVGQH,VTCCCAXF,4/22/1962,169.3296774,61
TJCSGHCI,UOVYDACE,4/23/1962,168.2450933,61
KTWEYFAF,AUHNCRNO,4/24/1962,182.793558,61
TAKIAPWJ,UJKTVSFV,4/25/1962,128.8568887,61
